,TIC ID,TOI,Previous CTOI,Master,SG1A,SG1B,SG2,SG3,SG4,SG5,ACWG ESM,ACWG TSM,Time Series Observations,Spectroscopy Observations,Imaging Observations,TESS Disposition,TFOPWG Disposition,TESS Mag,TESS Mag err,Planet Name,Pipeline Signal ID,Source,RA,Dec,PM RA (mas/yr),PM RA err (mas/yr),PM Dec (mas/yr),PM Dec err (mas/yr),Epoch (BJD),Epoch (BJD) err,Period (days),Period (days) err,Duration (hours),Duration (hours) err,Depth (mmag),Depth (mmag) err,Depth (ppm),Depth (ppm) err,Planet Radius (R_Earth),Planet Radius (R_Earth) err,Planet Insolation (Earth Flux),Planet Equil Temp (K),Planet SNR,Stellar Distance (pc),Stellar Distance (pc) err,Stellar Eff Temp (K),Stellar Eff Temp (K) err,Stellar log(g) (cm/s^2),Stellar log(g) (cm/s^2) err,Stellar Radius (R_Sun),Stellar Radius (R_Sun) err,Stellar Metallicity, Stellar Metallicity err,Sectors,Date TOI Alerted (UTC),Date TOI Updated (UTC),Date Modified,Comments
1437,233951353,1441.01,,2,4,2,2,2,4,4,2.0,28.7,1,8,2,PC,PC,9.48477,0.006,,1,spoc,20:21:39.1,58:08:26.98,-24.562,0.068,-83.286,0.069,2458695.414429,0.004795,22.095791,0.002594,5.573126,0.675763,0.527399,0.052744,485.634644,48.577484,2.780422,1.365114,66.805244,729.159241,9.042681,141.133,0.7425,5885.0,201.604996,4.27782,0.087974,1.24225,0.060784,,,"14,15,16",2019-11-14,2019-12-17,2021-06-01 12:02:45,
1438,235683377,1442.01,,2,4,4,2,4,4,4,10.4,13.0,9,0,3,PC,PC,12.4934,0.007,,1,spoc,19:09:10.1,74:10:27.39,82.064,0.065,462.813,0.066,2458683.450582,0.000285,0.409072,4e-06,0.602739,0.144483,1.465851,0.082466,1349.187274,75.95146,1.172673,0.562232,207.021779,967.439374,25.66266,41.1659,0.06165,3328.0,157.0,4.91612,0.004654,0.308799,0.00923,,,"14,15,16,17,18,19,20,21,22,23,24,25,26",2019-11-14,2020-09-14,2021-07-01 00:00:00,Under investigation by TFOP; USP
1439,237232044,1443.01,,2,4,2,2,4,4,4,1.3,37.9,0,10,3,PC,PC,9.9377,0.006,,1,spoc,19:49:35.68,76:08:21.04,-88.066,0.047,21.781,0.056,2458693.246617,0.002927,23.540606,0.000373,4.332599,0.226305,0.921012,0.039903,847.923702,36.75093,2.328349,0.27716,15.766126,508.21912,21.968048,85.8034,0.2054,5236.0,125.328,4.63898,0.085884,0.748579,0.043214,,,"14,16,17,18,19,20,23,24,25,26",2019-11-14,2020-09-14,2021-06-01 12:02:45,TOI 1443; Under investigation by TFOP
1440,258514800,1444.01,,2,5,5,2,4,4,4,5.0,6.7,1,12,2,PC,CP,10.1522,0.006,,1,spoc,20:21:53.98,70:56:37.34,46.402,0.035,-20.689,0.034,2458711.369859,0.000762,0.470254,6e-06,1.152548,0.134804,0.215253,0.017533,198.235857,16.148201,1.329707,1.149707,5028.883351,2147.769348,16.363337,125.463,0.336,5466.0,121.494,4.48625,0.077216,0.92499,0.047045,,,"15,16,17,18,19,22,24,25,26",2019-11-14,2020-09-23,2021-06-01 12:02:45,level-one candidate; TOI 1444 under investigation
1441,259172391,1445.01,,3,4,3,3,4,4,4,3.5,25.7,2,3,3,PC,PC,10.6074,0.006,,1,spoc,19:31:04.26,71:29:50.49,4.791,0.046,-6.731,0.059,2458687.587158,0.005774,9.812407,0.001361,4.642612,0.346663,1.077682,0.124284,992.089661,114.463188,3.782356,0.347512,168.3927,918.756775,7.995208,215.246,1.077,6240.0,153.608002,4.46607,0.090054,1.06422,0.047839,,,"14,15,16",2019-11-14,2019-12-17,2021-07-21 00:00:00,Likely stellar variability due to bad even transit shape
1442,259172391,1445.02,,2,4,2,2,4,4,4,2.6,29.1,2,3,3,PC,PC,10.6074,0.006,,2,spoc,19:31:04.26,71:29:50.49,4.791,0.046,-6.731,0.059,2458683.518815,0.002052,4.784248,5.8e-05,3.245774,0.28582,0.492725,0.04429,453.713202,40.79166,2.401278,0.512749,438.805789,1167.314383,10.625883,215.246,1.077,6240.0,153.608,4.46607,0.090054,1.06422,0.047839,,,"14,15,16,17,18,19,20,21,22,23,25,26",2020-07-16,2020-09-23,2021-07-21 00:00:00,multi; close to 2:1 resonance
1443,294471966,1446.01,,2,4,2,2,4,4,4,2.7,32.2,1,3,4,PC,PC,10.7502,0.006,,1,spoc,20:08:00.35,51:21:42.46,9.093,0.045,-25.93,0.052,2458689.365967,0.004497,6.31719,0.000716,2.410419,0.623949,0.740492,0.091238,681.785767,84.029594,2.224311,2.104722,108.319229,822.803528,8.024924,133.863,0.4375,5180.0,101.323997,4.54308,0.076594,0.83031,0.039874,0.201,0.024,"14,15,16",2019-11-14,2019-12-17,2021-07-21 00:00:00,
1444,298073824,1447.01,,3,4,3,3,3,4,4,8.8,38.4,0,2,5,PC,PC,8.1033,0.006,,1,spoc,13:25:20.84,75:58:57.77,-7.486,0.046,-1.625,0.043,2458684.296509,0.003088,1.229303,0.000136,4.474106,0.331366,0.115858,0.011928,106.703484,10.985767,4.43231,1.695011,10374.466797,2574.015869,7.450436,309.2709,,6906.0,,4.438,,4.12041,,,,"14,15",2019-11-14,2019-12-17,2021-06-01 12:02:45,Possibly stellar variability
1445,343628284,1448.01,,2,4,2,2,2,4,4,3.0,72.5,3,1,2,PC,PC,13.1717,0.007,,1,spoc,21:05:17.76,57:46:15.94,-15.721,0.074,-64.779,0.065,2458713.33374,0.005488,8.113675,0.001414,2.345935,0.3259,8.021663,1.082462,7360.998535,996.487183,3.790708,0.429866,5.348608,387.86441,7.792361,73.3345,0.17285,3391.0,157.0,4.84373,0.002144,0.381586,0.011378,,,"15,16",2019-11-14,2019-12-17,2021-06-22 00:00:00,There is scattered light which may have caused the centroid shift.
1446,356158613,1449.01,,3,4,3,3,4,4,4,1.4,84.6,8,2,3,PC,PC,10.745,0.033,,1,spoc,20:02:50.08,39:40:06.14,146.31,0.044,51.616,0.044,2458688.304321,0.004504,24.71039,0.006524,2.644476,0.504973,2.41157,0.351414,2218.672852,323.611938,4.756218,15.497825,18.781017,530.945007,8.366322,56.3228,0.0867,5780.0,,4.64751,0.017788,0.604385,0.02497,,,"14,15",2019-11-14,2019-12-17,2021-06-01 12:02:45,
1447,356158613,1449.02,,2,4,2,2,4,4,4,5.3,50.2,8,2,3,PC,PC,10.745,0.033,,2,spoc,20:02:50.08,39:40:06.14,146.31,0.044,51.616,0.044,2458683.586548,0.003382,2.3689,0.000274,1.851905,0.785258,0.756779,0.106489,696.776001,98.074837,1.62458,2.389462,428.051788,1160.095703,7.15346,56.3228,0.0867,5780.0,,4.64751,0.017788,0.604385,0.02497,,,"14,15",2019-11-14,2019-12-17,2021-06-01 12:02:45,
1448,377293776,1450.01,,2,4,2,2,4,4,4,5.1,12.8,2,3,5,PC,PC,10.0306,0.007,,1,spoc,19:07:24.98,59:05:11.85,69.923,0.055,160.881,0.055,2458685.345871,0.000565,2.043882,8e-06,0.947132,0.301475,0.548101,0.044226,504.692302,40.73298,1.069482,1.545822,44.950566,660.39464,19.452135,22.4467,0.01315,3407.0,157.0,4.7606,0.006971,0.473603,0.013946,,,"14,15,16,17,19,20,21,22,23,24,25,26",2019-11-14,2020-09-11,2021-06-22 00:00:00,potential L1 candidate; check nearby
1449,417931607,1451.01,,2,5,5,2,4,4,4,3.5,44.3,1,18,6,PC,PC,8.9989,0.006,,1,spoc,12:26:05.83,61:15:32.14,-5.716,0.038,-26.87,0.035,2458694.306641,0.003036,33.072563,0.004155,3.412244,0.714441,0.747923,0.074873,688.625366,68.95797,2.724849,2.10969,25.335033,572.203003,11.122766,91.9362,0.21725,5781.0,130.457993,4.43068,0.079431,1.02852,0.051879,,,"14,15",2019-11-14,2019-12-17,2021-06-01 12:02:45,
1450,420112589,1452.01,,2,4,2,2,4,4,4,0.8,70.4,2,0,3,PC,PC,12.295,0.007,,1,spoc,19:20:41.75,73:11:42.39,7.83,0.077,-73.913,0.086,2458691.535149,0.002816,11.061967,0.00015,2.136745,0.14372,3.971716,0.335113,3651.402967,308.60278,2.012153,0.149715,2.022509,304.153187,14.875162,30.5212,0.0391,3248.0,157.0,4.95407,0.006802,0.275364,0.009341,,,"14,15,16,17,19,20,21,22,23,24,25,26",2019-11-14,2020-09-11,2021-06-01 12:02:45,Level 1 candidate; V-shaped; similarly bright star in pixel
1451,198390247,1453.01,,2,4,2,2,4,4,4,3.9,57.0,6,4,5,PC,PC,10.1426,0.006,,1,spoc,17:12:53.58,57:11:52,-71.005,0.036,-0.024,0.039,2458683.802121,0.001174,6.588694,4e-05,1.864542,0.133612,0.918262,0.035484,845.392901,32.68174,2.312694,0.275338,64.237718,722.050006,23.860693,78.7415,0.11935,4920.0,127.0,4.64,0.09,0.70962,0.047882,,,"14,15,16,17,19,20,21,22,23,24,25,26",2019-11-14,2020-09-12,2021-06-01 12:02:45,TOI 1453 possible multi under investigation; Potential level 1 candidate; check neighbors
1452,198390247,1453.02,,2,4,2,2,4,4,4,1.7,4.4,6,4,5,PC,PC,10.1426,0.006,,2,spoc,17:12:53.58,57:11:52,-71.005,0.036,-0.024,0.039,2458685.484845,0.002252,4.313486,5.7e-05,1.979859,0.273867,0.281725,0.026425,259.444792,24.337889,1.210254,0.783399,113.001649,831.554935,10.680875,78.7415,0.11935,4920.0,127.0,4.64,0.09,0.70962,0.047882,,,"14,15,16,17,19,20,21,22,23,24,25,26",2020-02-21,2020-09-11,2021-06-01 12:02:45,Low SNR
1453,294179385,1454.01,,3,4,4,3,4,4,4,90.2,210.5,4,2,6,PC,PC,11.1612,0.006,,1,qlp,20:03:22.15,53:17:39.05,7.356,0.062,-13.367,0.051,2458685.46974,0.00047,2.67962,3e-05,2.858,0.06,14.493166,0.001113,13260.0,1.02535,13.5774,0.661892,914.995,1532.0,131.0,289.372,2.668,6075.0,137.6,4.38,0.08,1.14,0.05,,,"14,15,16",2019-11-18,2020-05-20,2021-08-06 00:00:00,source of transits in TOI 1310.01
1454,387259626,1455.01,,5,5,5,5,1,5,5,154.6,245.9,1,2,0,PC,APC,10.1543,0.006,,1,qlp,20:34:40.87,66:26:25.38,33.7,0.039,20.793,0.04,2458714.391846,0.00024,3.62339,3e-05,2.586,0.118,17.799946,0.002609,16260.700195,2.40295,18.942301,0.900189,715.750977,1440.0,320.0,245.692,1.151,6458.799805,157.5,4.32,0.09,1.35,0.07,,,"15,16,17",2019-11-21,2019-12-17,2021-06-01 12:02:45,Could be large object if on 387259617;  4.8 sigma odd/even; secondary eclipse consistent with a ultrahot Jupiter; large PC; likely EB
1455,199376584,1456.01,,2,4,2,3,4,4,4,44.1,224.5,1,24,3,PC,CP,8.0417,0.006,,1,qlp,20:26:57.87,33:44:39.8,-36.869,0.042,-14.651,0.04,2458693.209,0.00428,12.15601,0.00151,5.943,0.064,3.948393,0.0003,3630.0,0.275985,7.70067,0.347422,216.217,1068.0,22.0,80.6665,0.19125,6125.0,122.2,4.29,0.08,1.27,0.06,,,"14,15",2019-11-21,2020-05-20,2021-06-01 12:02:45,Possible single transit; T0=1693 transit is close to amomentum dump
1456,176860064,1457.01,,5,5,5,5,1,5,5,66.6,403.6,0,1,0,PC,APC,7.1145,0.006,,1,spoc,23:39:20.8,45:43:11.46,-4.6,1.1,-10.7,1.1,2458766.359375,0.0013,6.375556,0.0007,2.784942,0.204,2.868401,0.044028,2638.408447,40.550201,,,947.388977,1545.0,35.813244,41.2482,,6393.0,280.600006,,,,,,,17,2019-12-05,2019-12-17,2021-06-01 12:02:45,No information on the star; V-shaped
1457,191284318,1458.01,,5,5,5,5,5,5,5,140.8,129.6,0,1,1,KP,KP,10.374,0.006,,1,qlp,00:38:17.53,42:27:47.15,-21.564,0.081,-4.588,0.149,2458766.82154,0.00047,2.77598,0.00011,2.984,0.043,15.219624,0.001317,13920.0,1.21301,14.6552,0.758035,962.102,1551.0,108.0,226.637,4.388,6140.0,125.7,4.32,0.08,1.24,0.06,0.12,0.08,17,2019-12-05,2020-05-20,2021-06-01 12:02:45,HAT-P-16 b
1458,16920150,1459.01,,2,4,2,2,4,4,4,3.5,43.7,1,3,3,PC,PC,10.1583,0.006,,1,spoc,01:17:26.83,26:44:45.42,55.636,0.072,-51.974,0.07,2458765.546021,0.004576,9.155934,0.003159,3.141202,0.862038,0.986559,0.135285,908.241272,124.594521,2.494909,2.516799,66.150398,727.365784,7.595617,101.358,0.417,5219.0,133.608994,4.55718,0.085371,0.82204,0.047289,,,17,2019-12-05,2019-12-17,2021-06-01 12:02:45,
1459,17005768,1460.01,,5,5,5,5,3,5,5,58.2,210.5,1,2,1,PC,APC,9.9176,0.006,,1,spoc,01:22:26.55,26:55:32.62,14.4,1.8,-4.7,1.8,2458765.265137,0.000837,6.84265,0.000476,3.345632,0.071432,8.852252,0.165118,8120.077637,152.067581,17.104019,7.614216,215.49382,977.188721,47.321503,150.102,,5766.0,,4.438,,1.1282,,,,17,2019-12-05,2019-12-17,2021-06-01 12:02:45,There is a positive flare-like feature following the transit events
1460,44631965,1461.01,,5,5,5,5,1,5,5,118.2,184.3,0,0,0,PC,APC,11.3805,0.008,,1,spoc,01:28:56.73,35:51:53.47,31.744,0.113,9.327,0.195,2458767.317017,0.000472,3.568678,0.00015,2.581118,0.029444,22.06908,0.290018,20121.185547,267.080322,20.250376,1.253921,876.963928,1387.922363,79.082832,359.959,15.2915,6046.0,127.033997,4.26929,0.088562,1.28529,0.078769,,,17,2019-12-05,2019-12-17,2021-06-01 12:02:45,
1461,188768068,1462.01,,2,5,5,2,4,4,4,8.9,17.0,0,17,2,PC,CP,5.8961,0.006,,1,spoc,17:25:23.9,52:47:25.7,-91.047,0.055,-49.639,0.059,2458766.051162,0.001044,2.177946,1.9e-05,2.223716,0.185482,0.097828,0.007759,90.099042,7.146146,1.214249,1.182792,1460.744395,1576.751696,15.668703,27.0498,0.0215,5801.89,124.625,4.25132,0.07516,1.26442,0.059525,,,"17,20,24,25,26",2019-12-05,2020-09-14,2021-06-01 12:02:45,HD 158259b
1462,190998418,1463.01,,5,5,5,5,5,5,5,58.0,131.2,0,0,0,KP,KP,12.0401,0.008,,1,spoc,00:28:12.94,42:03:40.84,0.919,0.064,-6.509,0.1,2458764.891357,0.00074,2.879303,0.000173,2.786377,0.069171,13.50834,0.279902,12364.563477,257.765839,12.573876,0.763178,693.167664,1308.66748,41.675854,367.658,7.922,5583.0,127.666,4.33946,0.077153,1.1146,0.061497,,,17,2019-12-05,2019-12-17,2021-06-01 12:02:45,Qatar-5 b
1463,229944666,1464.01,,1,4,1,4,2,4,4,2.3,33.7,2,1,2,PC,PC,10.8597,0.007,,1,spoc,19:13:32.39,62:12:11.25,14.258,0.046,13.052,0.051,2458693.465953,0.002593,11.312334,0.000151,2.604832,0.228564,0.94353,0.05636,868.645459,51.907696,2.737991,0.42854,56.115337,698.055806,14.392819,151.654,0.5295,5290.0,129.841,4.53286,0.086131,0.854841,0.049156,,,"14,15,16,17,18,19,20,21,22,23,24,25,26",2019-12-05,2020-09-14,2021-06-01 12:02:45,most SPOC centroids are off target towards 8 mag star 100
1464,236887394,1465.01,,5,5,5,5,5,5,5,152.0,292.8,0,0,2,KP,KP,11.8478,0.006,,1,spoc,20:13:31.65,65:09:44.39,12.636,0.048,58.17,0.041,2458766.006734,8e-05,1.420023,1e-06,1.623014,0.009436,25.923076,0.096877,23593.258233,89.22266,12.293303,0.726365,580.59296,1251.952037,280.14877,185.615,0.801,4910.0,108.354,4.57248,0.082846,0.768108,0.045256,0.2,0.1,"17,21,24,25",2019-12-05,2020-09-11,2021-06-01 12:02:45,Qatar-1 b
1465,237086564,1466.01,,1,4,1,1,4,4,4,9.4,53.1,6,3,4,PC,PC,11.0278,0.006,,1,spoc,20:29:35.17,61:33:02.61,71.523,0.047,67.97,0.042,2458766.253229,0.001272,1.871892,2.2e-05,1.644789,0.260366,1.120812,0.08197,1031.773654,75.49385,2.36637,1.968143,233.875718,997.392351,12.58456,86.5783,0.1684,4201.0,125.587,4.5079,0.110712,0.749646,0.071322,,,"17,24",2019-12-05,2020-09-23,2021-06-01 12:02:45,potential L1 candidate
1466,240968774,1467.01,,1,4,1,3,4,4,4,3.9,62.5,1,10,5,PC,PC,10.5977,0.007,,1,spoc,01:16:27.51,49:13:59.3,108.394,0.069,-149.059,0.055,2458766.983765,0.002812,5.973384,0.001413,1.605698,0.753235,1.492187,0.181054,1373.411255,166.743073,1.827003,2.407974,18.079168,525.913574,8.569228,37.4418,0.05465,3834.0,157.0,4.74552,0.007707,0.490737,0.014515,,,17,2019-12-05,2019-12-17,2021-07-30 00:00:00,centroid offset towards a 20 mag star
1467,243185500,1468.01,,1,4,4,1,3,4,4,1.4,90.0,19,6,3,PC,PC,10.8858,0.008,,1,spoc,01:06:36.93,19:13:29.71,-41.465,0.227,-222.697,0.103,2458766.928101,0.002013,15.531925,0.002694,1.75933,0.214408,3.730023,0.311379,3429.583496,286.749817,2.333273,0.274056,2.140013,308.477753,12.679347,24.7399,0.0468,3382.0,157.0,4.85532,0.001087,0.369306,0.010922,,,17,2019-12-05,2019-12-17,2021-06-01 12:02:45,possible multi
1468,243185500,1468.02,,3,4,4,3,3,4,4,8.6,14.8,19,6,3,PC,PC,10.8858,0.008,,2,spoc,01:06:36.93,19:13:29.71,-41.465,0.227,-222.697,0.103,2458765.678833,0.001847,1.880305,0.000266,1.055416,0.550014,1.662255,0.196209,1529.822144,180.698776,1.452351,1.925641,35.73378,623.576172,9.774991,24.7399,0.0468,3382.0,157.0,4.85532,0.001087,0.369306,0.010922,,,17,2019-12-05,2019-12-17,2021-06-01 12:02:45,Centroid offset; but not towards a particular star; possible multi
1469,283722336,1469.01,,5,5,5,5,5,5,5,27.5,50.6,0,7,2,KP,KP,4.6278,0.007,,1,spoc,23:13:20.93,57:10:10.65,2074.52,0.137,294.936,0.123,2458765.954785,0.000386,3.092927,1.1e-05,0.850397,0.035227,0.288591,0.012499,265.767206,11.512051,1.211322,0.593977,192.931228,950.539966,20.624722,6.53127,0.003845,4884.29,142.835,4.59034,0.099051,0.750598,0.057535,0.095686,0.0208131,"17,24",2019-12-05,2020-09-14,2021-06-01 12:02:45,HD 219134 b
1470,283722336,1469.02,,5,5,5,5,5,5,5,16.0,41.2,0,7,2,KP,KP,4.6278,0.007,,2,spoc,23:13:20.93,57:10:10.65,2074.52,0.137,294.936,0.123,2458766.169561,0.000699,6.765084,4.5e-05,1.578535,0.087142,0.304286,0.015179,280.218937,13.980253,1.291695,0.470612,67.951307,732.266562,18.54754,6.53127,0.003845,4884.29,142.835,4.59034,0.099051,0.750598,0.057535,0.095686,0.0208131,"17,24",2019-12-05,2020-09-14,2021-06-01 12:02:45,HD 219134 c
1471,284441182,1470.01,,2,4,2,2,4,4,4,8.2,69.0,4,3,2,PC,PC,11.4752,0.007,,1,spoc,00:40:21.39,61:12:48.19,48.576,0.044,-55.602,0.043,2458766.468651,0.001024,2.527083,2.6e-05,1.295318,0.398363,2.089379,0.167774,1922.538506,154.51329,2.165498,1.488719,45.365597,661.913755,12.19623,51.9503,0.0745,3624.0,157.0,4.74607,0.007723,0.49012,0.014531,,,"17,18,24",2019-12-05,2020-09-14,2021-06-01 12:02:45,crowded field; level 1 candidate
1472,306263608,1471.01,,1,4,1,3,4,4,4,6.6,101.9,1,22,6,PC,PC,8.5725,0.006,,1,spoc,02:03:37.2,21:16:52.78,158.824,0.069,107.675,0.06,2458767.420044,0.003702,20.772024,0.005211,6.543088,0.256768,1.522048,0.081067,1400.875854,74.662552,4.282738,0.245827,81.617867,766.595154,16.987566,67.5478,0.15625,5625.560059,114.232002,4.46798,0.074554,0.966154,0.044322,,,17,2019-12-05,2020-01-21,2021-06-01 12:02:45,Likely multi-planet system; centroid offset not significant
1473,306955329,1472.01,,3,4,4,3,4,4,4,11.5,70.9,3,10,5,PC,PC,10.5508,0.006,,1,spoc,00:56:27.42,48:38:15.06,103.372,0.093,-13.429,0.092,2458765.605835,0.001838,6.364103,0.000996,2.553493,0.269312,2.733166,0.200643,2514.17334,184.781586,4.307598,1.126736,110.004112,825.98468,12.043268,121.84,1.317,5103.0,131.442001,4.50257,0.088788,0.859483,0.054065,,,17,2019-12-05,2019-12-17,2021-06-01 12:02:45,
1474,352413427,1473.01,,1,4,1,1,4,4,4,8.6,97.7,1,19,7,PC,PC,8.297,0.006,,1,spoc,01:02:23.55,37:11:07.58,-9.876,0.068,-10.13,0.064,2458769.784424,0.002719,5.255294,0.001298,3.274737,0.26765,0.605894,0.055583,557.893738,51.192787,2.49336,0.456442,299.625763,1061.120117,8.702014,67.6203,0.20465,5958.0,121.255997,4.48217,0.07577,0.992345,0.043869,,,17,2019-12-05,2019-12-17,2021-06-01 12:02:45,Level 1
1475,427654774,1474.01,,5,5,5,5,5,5,5,4.9,84.2,2,0,0,PC,FP,14.1431,0.008,,1,spoc,23:17:09.38,70:11:26.07,136.449,0.073,129.094,0.061,2458765.04248,0.003388,5.222621,0.001436,4.693629,0.61336,17.366608,2.182041,15867.992188,2007.715942,3.721601,0.381201,2.790858,329.650848,8.069622,83.8106,0.3077,3453.0,157.0,4.95337,0.008643,0.275946,0.008483,,,"17,18",2019-12-05,2020-01-28,2021-06-01 12:02:45,Likely EB; 3-sigma centroid offset towards another star.
1476,431514478,1475.01,,3,4,3,3,4,4,4,8.2,66.0,1,1,3,PC,PC,8.77994,0.006,,1,spoc,23:48:00.31,49:47:25.92,13.987,0.055,-0.414,0.047,2458767.618286,0.001783,8.495352,0.00127,0.906055,0.48717,0.780368,0.10452,718.486938,96.261398,5.29617,5.259953,2555.306152,1813.345215,8.222785,294.237,3.405,10012.0,185.641006,4.29876,0.063938,1.88016,0.050161,,,17,2019-12-05,2019-12-17,2021-06-01 12:02:45,Significant scattered light; only two transits; period could be doubled; second transit deeper than the first one; low priority
1477,432549364,1476.01,,5,5,5,5,5,5,5,116.6,255.3,0,0,2,KP,KP,10.2242,0.006,,1,spoc,00:01:26.9,39:23:01.66,-9.771,0.055,-7.679,0.042,2458765.533813,0.000299,1.217509,2.8e-05,2.731299,0.028348,7.175923,0.081136,6587.476074,74.7258,12.13839,0.621737,5879.564453,2233.346191,84.048904,268.43,3.023,6596.040039,156.589996,4.2467,0.091689,1.46216,0.072802,0.131,0.009,17,2019-12-05,2019-12-17,2021-06-01 12:02:45,KELT 1b
1478,240681314,1477.01,,5,5,5,5,5,5,5,93.0,138.2,0,0,0,KP,KP,10.6496,0.006,,1,spoc,00:37:50.1,51:17:19.6,-6.883,0.068,2.689,0.046,2458765.648926,0.000604,2.732682,0.000116,2.251578,0.037578,9.970704,0.318702,9141.319336,293.492615,17.96063,1.007423,2530.885986,1808.997192,45.440987,370.284,7.7775,6695.0,131.350006,4.17494,0.094521,1.61271,0.077422,,,17,2019-12-05,2019-12-17,2021-06-01 12:02:45,WASP-93 b
1479,409794137,1478.01,,3,4,4,3,4,4,4,50.0,186.2,2,38,7,PC,PC,10.2042,0.006,,1,qlp,08:25:44.1,-13:33:34.37,-8.277,0.058,67.943,0.046,2459249.262076,0.000354,10.180206,7e-06,3.886,0.086,12.5693,0.000727,11510.0,0.670043,11.1607,0.576566,87.7672,852.0,176.0,152.892,0.91,5623.0,125.6,4.4,0.08,1.04,0.05,,,"7,8,34",2019-12-05,2021-06-11,2021-06-21 12:03:51,TFOP CP; TOI-1478 b
1480,421308357,1479.01,,5,5,5,5,5,5,5,18.8,27.9,1,0,0,PC,FP,10.364,0.007,,1,qlp,19:15:16.34,57:45:38.05,-2.124,0.043,2.593,0.044,2458685.03219,0.00224,16.68356,0.00304,2.927,0.583,3.160004,0.01217,2906.24,11.209,16.0937,1.07242,472.764,1299.0,36.0,531.96,7.076,6423.0,83.8,3.74,0.09,2.71,0.07,,,"14,15,16,17,19",2019-12-05,2020-05-08,2021-06-01 12:02:45,V-shaped. Highly likely EB. Rp>40Re
1481,335483600,1480.01,,3,4,3,3,3,4,4,153.4,665.0,8,1,3,PC,PC,8.7514,0.025,,1,qlp,22:10:27.27,63:33:01.98,-0.181,0.423,-2.683,0.44,2458742.14046,0.00142,3.35404,0.00014,2.141,0.127,11.021689,2.687567,10100.0,2472.28,,,3877.41,2198.0,23.0,893.093,285.67,8181.0,188.8,,,,,,,"16,17",2019-12-05,2020-05-20,2021-06-01 12:02:45,Need stellar parameters; transiting object could be too large; highly variable star
1482,197650870,1481.01,,3,4,3,3,4,4,4,27.9,283.3,1,2,3,PC,PC,10.3209,0.007,,1,qlp,22:26:49.22,52:13:40.23,2.924,0.096,-3.436,0.092,2458740.15189,0.00396,4.37035,0.00054,2.301,0.247,2.043105,0.784907,1880.0,722.665,35.3634,12.0772,5984.53,2450.0,16.0,1026.12,56.009,8332.0,129.9,3.54,0.09,4.02,0.24,,,"16,17",2019-12-05,2020-05-20,2021-06-01 12:02:45,possible EB
1483,252616865,1482.01,,3,4,3,3,4,4,4,74.9,83.0,4,3,5,PC,PC,10.0687,0.006,,1,qlp,23:03:58.77,52:33:45.7,31.629,0.05,10.924,0.041,2458741.28555,0.0006,5.71204,0.00012,4.739,0.146,8.283111,0.000668,7600.0,0.61568,15.6047,0.653197,893.746,1523.0,138.0,318.277,2.953,6720.0,174.1,4.09,0.09,1.79,0.07,,,"16,17",2019-12-05,2020-05-20,2021-06-01 12:02:45,
1484,452803785,1483.01,,5,5,5,5,5,5,5,18.2,86.2,0,3,2,PC,FP,10.4935,0.006,,1,qlp,22:33:44.41,52:38:10.81,20.218,0.046,0.439,0.055,2458743.70598,0.00323,5.00626,0.00063,3.76,0.756,3.251214,0.005025,2990.0,4.62786,5.92416,0.377216,841.964,1500.0,31.0,209.69,1.336,6109.0,156.1,4.42,0.09,1.09,0.05,,,"16,17",2019-12-05,2020-05-20,2021-06-06 12:02:52,Some centroid offset
1485,67309890,1484.01,,5,5,5,5,5,5,5,32.0,87.9,1,1,0,PC,FP,10.2108,0.006,,1,qlp,22:52:37.49,48:33:00.04,-26.298,0.08,-17.376,0.065,2458739.467529,0.00281,1.16237,0.00022,1.33,0.185,1.300002,0.001792,1196.630005,1.65083,8.9478,0.625932,1285.310059,1668.0,25.0,368.134,5.24,5843.700195,198.100006,3.82,0.08,2.35,0.16,,,"16,17",2019-12-05,2019-12-17,2021-06-01 12:02:45,
1486,377191482,1485.01,,3,4,3,3,3,4,4,17.2,27.3,0,2,1,PC,PC,8.8052,0.006,,1,qlp,19:03:44.91,59:09:50.67,2.004,0.06,4.538,0.052,2458686.17246,0.00955,2.95607,0.00055,1.86,0.517,0.249748,0.002443,230.0,2.25029,9.30465,,232.16,1087.0,9.0,386.266,4.2045,5054.0,122.0,,,6.17,,,,"14,15,16,17,19",2019-12-05,2020-05-20,2021-06-16 00:00:00,Giant star
