,ID,version,HIP,TYC,UCAC,TWOMASS,SDSS,ALLWISE,GAIA,APASS,KIC,objType,typeSrc,ra,dec,POSflag,pmRA,e_pmRA,pmDEC,e_pmDEC,PMflag,plx,e_plx,PARflag,gallong,gallat,eclong,eclat,Bmag,e_Bmag,Vmag,e_Vmag,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,TWOMflag,prox,w1mag,e_w1mag,w2mag,e_w2mag,w3mag,e_w3mag,w4mag,e_w4mag,GAIAmag,e_GAIAmag,Tmag,e_Tmag,TESSflag,SPFlag,Teff,e_Teff,logg,e_logg,MH,e_MH,rad,e_rad,mass,e_mass,rho,e_rho,lumclass,lum,e_lum,d,e_d,ebv,e_ebv,numcont,contratio,disposition,duplicate_id,priority,eneg_EBV,epos_EBV,EBVflag,eneg_Mass,epos_Mass,eneg_Rad,epos_Rad,eneg_rho,epos_rho,eneg_logg,epos_logg,eneg_lum,epos_lum,eneg_dist,epos_dist,distflag,eneg_Teff,epos_Teff,TeffFlag,gaiabp,e_gaiabp,gaiarp,e_gaiarp,gaiaqflag,starchareFlag,VmagFlag,BmagFlag,splists,e_RA,e_Dec,RA_orig,Dec_orig,e_RA_orig,e_Dec_orig,raddflag,wdflag,objID
0,305048116,20190415,,,309-266040,23325715-2819110,,J233257.19-281911.2,2331750114504800640,14745965,,STAR,tmgaia2,353.238177973563,-28.3197783540777,tmgaia2,39.2567,0.0627913,-8.08422,0.0926797,gaia2,2.18705,0.0868034,gaia2,24.4463454492258,-72.6094902510862,342.014362178803,-23.2046644359265,13.872,0.029,13.16,0.069,,,,,,,,,,,11.927,0.024,11.622,0.028,11.526,0.026,AAA-222-111-000-0-0,,11.49,0.022,11.552,0.021,11.53,0.203,8.972,,13.0252,0.000614,12.5633,0.0078,rered,gaia2,5692.0,127.895,4.41341,0.0833343,,,1.03392,0.0661206,1.01,0.127536,0.913811,0.22255,DWARF,1.01095319,0.08601925,451.998,17.8955,0.0277004,0.00763798,28,0.005908282,,,0.0003715029,0.00912138,0.00615458,panstarrs,0.152995,0.102077,0.0738638,0.0583774,0.231421,0.21368,0.089697,0.0769717,0.095332,0.0767065,17.201,18.59,bj2018,151.151,104.638,dered,13.3906,0.001996,12.5074,0.000806,1,,ucac4,apassdr9,,1.00489968098803,1.43705737121107,353.238369975476,-28.3198131612707,0.0477887171386804,0.0387308191555226,1,0,1724815194
0,262530780,20190415,,,226-001275,01221134-4451430,,J012211.34-445143.4,4935020472256089856,19701116,,STAR,tmgaia2,20.5472858351972,-44.8619570645987,tmgaia2,-3.49811,0.0205479,-43.8961,0.0242322,gaia2,2.24333,0.017216,gaia2,285.794115199791,-71.2290194420216,355.490770421969,-48.2580600703586,14.511,0.016,13.775,0.092,,,,,,,,,,,12.177,0.022,11.685,0.024,11.642,0.022,AAA-222-111-000-0-0,,11.565,0.023,11.618,0.021,11.605,0.193,8.971,,13.4851,0.000204,12.9465,0.006,rered,gaia2,5177.0,130.032,4.39102,0.0885115,,,0.990301,0.0603115,0.88,0.111392,0.906109,0.229536,DWARF,0.6346616,0.02234635,440.102,3.36,0.00834151,0.009882075,31,0.02600125,,,0.000409241853,0.0108477,0.00891645,schlegel,0.114923,0.107861,0.0479156,0.0727075,0.137752,0.32132,0.120029,0.056994,0.0210122,0.0236805,3.335,3.385,bj2018,150.022,110.042,dered,13.9317,0.00092,12.8877,0.000645,1,,ucac4,apassdr9,,0.344732900989154,0.375782353414626,20.5472645864255,-44.8621460616994,0.0108441279708808,0.0117342753088978,1,0,515238735
0,47425697,20190415,,6964-01167-1,326-207972,22490147-2457333,,J224901.49-245733.4,6623268178103436672,12469263,,STAR,tmgaia2,342.256104901987,-24.9592447780441,tmgaia2,13.7,2.8,-11.7,2.5,tycho2,,,,30.4836460269687,-62.485780446568,333.989007675067,-16.0959806207686,11.596,0.144,10.92,0.01,,,,,,,,,,,9.967,0.023,9.757,0.028,9.686,0.025,AAA-222-111-000-0-0,,9.6,0.023,9.623,0.021,9.58,0.043,8.588,,10.8856,0.002272,10.4913,0.0065,gbprp,spec7,6219.7,,,,0.12,0.12,1.33236,,,,,,DWARF,,,265.729,,,,46,0.00815729052,,,0.000900756,,,,,,,,,,,,,,,,,,,spect,11.1677,0.006503,10.4192,0.004112,0,,tycho2v3,tycho2b3,,44.4706618284821,38.7576436301636,342.256169964396,-24.9592951530585,1.33058607669164,0.769701086632504,1,-1,1721975731
0,118586896,20190415,,,260-000713,00434134-3802354,,J004341.36-380235.5,5000761646869322368,17458805,,STAR,tmgaia2,10.9223007859653,-38.0431672797095,tmgaia2,12.3055,0.0361282,-10.6162,0.0289741,gaia2,1.18842,0.0308395,gaia2,310.926463979364,-78.9645329924558,352.03301692605,-38.6645959370525,14.419,0.05,14.093,0.103,,,,,,,,,,,12.661,0.024,12.306,0.025,12.255,0.028,AAA-222-111-000-0-0,,12.202,0.023,12.247,0.023,12.044,0.297,8.69,,13.6961,0.000307,13.2642,0.006,rered,gaia2,5808.0,122.0,4.23333,,,,1.29088,,1.04,,0.483472,,DWARF,1.70834649,,821.517,20.972,0.00972689,2.628595e-07,,,,,,2.86477e-07,2.39242e-07,schlegel,,,,,,,,,,,20.447,21.497,bj2018,,,dered,14.0278,0.001528,13.2048,0.001668,1,,ucac4,apassdr9,,0.592874547105731,0.449345792918567,10.9223680607255,-38.0432129883679,0.0253838373959079,0.0149041605437422,1,0,510240126
0,251878904,20190415,,,279-000719,00384607-3412536,,J003846.08-341253.6,5005376434610102912,14983002,,STAR,tmgaia2,9.69198026876202,-34.2149038928365,tmgaia2,17.5807,0.0357548,-0.824847,0.0290337,gaia2,1.15873,0.0266634,gaia2,323.168140837157,-82.409023084538,353.287128391979,-34.8392291835057,14.608,0.033,14.328,0.126,,,,,,,,,,,12.851,0.024,12.466,0.022,12.376,0.026,AAA-222-111-000-0-0,,12.362,0.025,12.421,0.024,12.159,,9.025,,14.0293,0.000305,13.5477,0.006,rered,gaia2,5504.0,122.0,4.21065,,,,1.27966,,0.97,,0.462898,,DWARF,1.35394073,,841.958,19.0435,0.0106055,1.44602e-07,,,,,,1.56834e-07,1.3237e-07,schlegel,,,,,,,,,,,18.621,19.466,bj2018,,,dered,14.4156,0.002141,13.4917,0.001332,1,,ucac4,apassdr9,,0.580186322006864,0.450301233518791,9.69207180526967,-34.2149074442951,0.0195977009550157,0.0158456747733394,1,0,509891185
0,9033144,20190415,,6399-00076-1,351-195084,23182548-1949261,,J231825.49-194925.8,2392829604630205824,10075948,,STAR,tmgaia2,349.606182109168,-19.8239157912515,tmgaia2,18.43,0.0886289,16.9426,0.0720922,gaia2,6.31423,0.0536458,gaia2,46.8874516132668,-67.4991739232659,342.563774288348,-14.1011823395672,10.925,0.104,10.304,0.007,,,,,,,,,,,9.193,0.024,8.948,0.047,8.85,0.024,AAA-212-111-000-0-0,,8.786,0.023,8.805,0.021,8.742,0.032,7.964,0.302,10.1518,0.000995,9.74346,0.0065,rered,spect,5954.5,123.972,4.3178,0.0747776,-0.21,0.1,1.19908,0.0563518,1.09,0.135574,0.632241,0.132067,DWARF,1.62844062,0.0590081,157.667,1.3435,0.00828155,0.00284729,31,0.009168129,,,0.00171423866,0.0023846,0.00330998,panstarrs,0.0951584,0.175989,0.0572854,0.0554181,0.145537,0.118597,0.0787569,0.0707982,0.0590521,0.0589641,1.332,1.355,bj2018,121.794,126.15,spect,10.4768,0.002944,9.70048,0.003265,1,,tycho2v3,tycho2b3,,1.39526129066679,1.11801559205077,349.6062664592,-19.8238428439652,0.0441098357242459,0.0362087080938918,1,0,1723809145
0,77031413,20190415,,,277-216862,23364083-3436425,,J233640.90-343642.8,2323985535188372480,,,STAR,tmgaia2,354.170176645956,-34.6118548397169,tmgaia2,87.4665,0.061676,-8.83201,0.0641227,gaia2,4.25268,0.0407484,gaia2,3.29671400060261,-72.3372155789472,339.713991147729,-29.2019708130633,11.011,0.043,12.1687,0.0459,,,,,,,,,,,10.824,0.024,10.475,0.025,10.406,0.026,AAA-222-111-000-0-0,,10.395,0.035,10.448,0.034,10.305,0.072,8.383,,11.9905,0.00026,11.4996,0.006,rered,gaia2,5444.0,126.248,4.4794,0.0799249,,,0.929381,0.048505,0.95,0.119644,1.18343,0.257086,DWARF,0.6835249,0.02449175,233.586,2.2405,0.00924699,0.00972245,33,1.50117791,,,0.000723061559,0.0092447,0.0102002,schlegel,0.0987615,0.140526,0.0476643,0.0493457,0.252032,0.262139,0.081292,0.0785577,0.0249091,0.0240744,2.219,2.262,bj2018,136.663,115.833,dered,12.3928,0.002052,11.4495,0.001161,1,,gaia2,bpbj,,1.00182684858506,0.994601900195655,354.170634219769,-34.6118928672811,0.0322614240576822,0.0373102189672646,1,0,1725004304
0,175482273,20190415,115594,8013-00693-1,260-200379,23245501-3809386,,J232455.04-380938.8,6550557882180448640,19657715,,STAR,tmgaia2,351.229159726308,-38.1607790675552,tmgaia2,43.25,2.0,-2.91,2.0,sblink,4.11,2.78,hip,356.158735644373,-68.7869323241787,335.400124685656,-31.2781935177697,10.013,0.077,9.43,0.03,,,,,,,,,,,8.479,0.026,8.295,0.036,8.191,0.034,AAA-111-111-000-0-0,,8.153,0.023,8.192,0.021,8.187,0.021,8.241,0.265,9.51829,0.004126,9.1692,0.0075,gbprp,,,,,,,,,,,,,,DWARF,,,126.36,,,,,,,,,,,,,,,,,,,,,,,,hip,,,,9.57671,0.004757,8.91577,0.00135,0,,hipvmag,apassdr9,,32.8039520087556,31.0012811661775,351.229396557045,-38.1607915969598,0.284358170874193,0.281840281705422,1,0,1724322902
0,251855940,20190415,,,290-000612,00343831-3209594,,J003438.32-320959.6,2317155751208922112,14981542,,STAR,tmgaia2,8.65967154991842,-32.1665276947145,tmgaia2,1.39705,0.0409535,-11.5945,0.0277271,gaia2,1.30764,0.0287999,gaia2,337.834355329071,-83.7800102387686,353.534809294557,-32.6257367716197,14.768,0.048,14.157,0.149,,,,,,,,,,,12.928,0.024,12.609,0.027,12.568,0.023,AAA-222-111-000-0-0,,12.482,0.023,12.512,0.026,12.212,0.349,9.036,,13.9495,0.00068,13.5134,0.006,rered,gaia2,5805.0,123.0,4.40871,,,,1.05486,,1.04,,0.886028,,DWARF,1.13839793,,748.227,16.246,0.0154663,4.65503e-07,,,,,,4.99259e-07,4.31747e-07,schlegel,,,,,,,,,,,15.9,16.592,bj2018,,,dered,14.2874,0.002605,13.456,0.00227,1,,ucac4,apassdr9,,0.661000437992719,0.430056653570888,8.65967865570179,-32.1665776154785,0.0219294862744223,0.0156980700593597,1,0,509574994
0,156016136,20190415,,,199-000549,00354172-5019011,,J003541.73-501901.0,4926335842225710464,24622259,,STAR,tmgaia2,8.92383703057893,-50.3169780131587,tmgaia2,12.081,0.0182636,2.61498,0.019444,gaia2,2.57991,0.0150249,gaia2,309.272006102648,-66.6170370855068,341.15918107183,-48.2007153783385,14.106,0.006,13.312,0.069,,,,,,,,,,,11.992,0.022,11.618,0.023,11.573,0.024,AAA-222-111-000-0-0,,11.509,0.024,11.567,0.022,11.249,0.163,9.159,,13.1645,0.00045,12.6635,0.006,rered,gaia2,5389.0,132.68,4.4929,0.0818138,,,0.910221,0.0504121,0.94,0.119654,1.24649,0.281695,DWARF,0.6295364,0.0202464,383.318,2.2245,0.0100206,0.0101269651,36,0.00201433664,,,0.0005755184,0.00879783,0.0114561,schlegel,0.119618,0.119689,0.0611246,0.0396995,0.257016,0.306373,0.0842988,0.0793287,0.0211483,0.0193445,2.212,2.237,bj2018,140.616,124.745,dered,13.5733,0.00127,12.6091,0.001299,1,,ucac4,apassdr9,,0.312909937587262,0.301538006038919,8.92391849052396,-50.3169667542454,0.00983877150764655,0.00969841027834144,1,0,509553514
0,441075486,20190415,,,372-182103,23590216-1536432,,J235902.16-153643.2,2415963638517370240,10094163,,STAR,tmgaia2,359.759015214703,-15.6120039614263,tmgaia2,11.9357,1.13766,-3.97879,1.02783,hsoy,,,,73.6999475815306,-73.2477374107526,353.439178288669,-14.1997437735684,13.28,-0.007,12.754,0.08,,,,,,,,,,,11.372,0.023,10.992,0.024,10.96,0.023,AAA-222-111-000-0-0,,10.888,0.023,10.925,0.021,10.954,0.138,8.711,,12.4762,0.000305,12.0312,0.006,gbprp,splin,5400.0,,,,,,0.989409,,,,,,DWARF,,,340.037,,,,35,0.00263391342,,,0.000469128427,,,,,,,,,,,,,,,,,,,dered,12.8216,0.001006,11.9721,0.000968,0,,ucac4,apassdr9,,17.7994599002214,15.9318166404313,359.759068573117,-15.6120210923342,0.167369340661376,0.119961248320203,1,0,1726211910
0,9032368,20190415,,,394-129329,23433645-1116102,,J234336.45-111610.4,2433037576627154176,7419539,,STAR,tmgaia2,355.90186934398,-11.2694965396419,tmgaia2,11.2611,0.0782006,-17.047,0.0469914,gaia2,1.32041,0.0375721,gaia2,74.5167660106133,-67.516307258222,351.738250226328,-8.70917952534485,14.415,0.033,14.071,0.172,,,,,,,,,,,12.647,0.024,12.322,0.022,12.278,0.027,AAA-222-111-000-0-0,,12.241,0.024,12.287,0.025,11.936,0.264,9.02,,13.7075,0.00034,13.2889,0.0073,rered,gaia2,5997.0,122.0,4.38895,,,,1.11486,,1.11,,0.801056,,DWARF,1.44834125,,741.257,20.804,0.0337622,0.00623015,,,,,,0.0045525,0.0079078,panstarrs,,,,,,,,,,,20.231,21.377,bj2018,,,dered,14.0257,0.001207,13.229,0.00095,1,,ucac4,apassdr9,,1.21838771584304,0.728773089718506,355.901918782503,-11.26956993645,0.0309447055858928,0.0243344740844502,1,0,1725225479
