name,hostname,IC,disposition,period,rade,rade_est,radj,radj_est,masse,masse_est,massj,massj_est,tran_depth_ppm,tran_dur_hr,semi_au,insol,distance_pc,year_discovered,year_confirmed,discoverymethod,facility,st_mass,st_rad,st_teff,st_log_lum,Jmag,Kmag,ra,dec,flag_tran,flag_kepler,flag_k2,url
TOI-1750.01,TIC 237099296,237099296.0,Candidate,11.337044,2.752033,,0.2454980374665477,,,8.00731015390168,,0.02519368893402662,1161.941714,2.955484,0.09040659311803118,33.57617711074434,162.46,2020,,Transit,TESS,0.767,0.768675,4765.0,-0.5615685457357508,10.815,10.188,240.30195833333326,68.93730000000001,True,False,False,https://exofop.ipac.caltech.edu/tess/target.php?id=237099296
TOI-1751.01,TIC 287080092,287080092.0,Candidate,37.468261,2.734658,,0.2439480820695807,,,7.921668663220754,,0.024924232020956973,449.528188,7.428447,0.22971795692262306,38.38195433759454,113.335,2020,,Transit,TESS,1.152,1.26841,6114.0,0.3065169745796441,8.251,7.934,243.48883333333328,63.53353055555555,True,False,False,https://exofop.ipac.caltech.edu/tess/target.php?id=287080092
TOI-1752.01,TIC 287139872,287139872.0,Candidate,0.935183,1.736599,,0.1549151650312221,,,3.664426552598315,,0.011529517517535523,1071.161664,0.84223,0.015089218234972586,195.47179822478816,103.021,2020,,Transit,TESS,0.524085,0.526987,3652.0,-1.3515824122191713,11.373,10.545,253.46149999999994,60.70961944444445,True,False,False,https://exofop.ipac.caltech.edu/tess/target.php?id=287139872
TOI-1753.01,TIC 289580577,289580577.0,Candidate,5.384502,2.384485,,0.21271052631578946,,,6.277456216605844,,0.01975098705787951,578.111651,3.24151,0.06042093895040691,239.5942103188598,226.671,2020,,Transit,TESS,1.015,0.959022,5700.0,-0.058148740695838336,10.553,10.175,252.46983333333333,61.17357777777777,True,False,False,https://exofop.ipac.caltech.edu/tess/target.php?id=289580577
TOI-1754.01,TIC 332477926,332477926.0,Candidate,16.216178,2.463352,,0.21974594112399642,,,6.63401878927103,,0.02087285274917733,1491.417452,3.639733,0.10471774473299504,6.347273479641446,81.5511,2020,,Transit,TESS,0.582584,0.593295,3849.0,-1.1573722283909977,10.484,9.657,265.59429166666666,57.44776944444444,True,False,False,https://exofop.ipac.caltech.edu/tess/target.php?id=332477926
TOI-1755.01,TIC 356978132,356978132.0,Candidate,60.186956,14.040311,,1.2524809099018732,,,214.9547748918063,,0.6763199663084237,4658.856318,2.58664,0.3306201856404675,23.771159375301455,205.933,2020,,Transit,TESS,1.331,1.27149,6499.0,0.4147090946110243,9.444,9.115,273.7817083333333,56.87810277777778,True,False,False,https://exofop.ipac.caltech.edu/tess/target.php?id=356978132
TOI-1756.01,TIC 364074068,364074068.0,Candidate,2.782912,2.001922,,0.1785835860838537,,,4.664882036351238,,0.014677286714127798,1060.267882,1.669971,0.03184768233339138,55.95664230497818,86.7159,2020,,Transit,TESS,0.556454,0.562607,3756.0,-1.2459926879655547,10.812,9.963,306.32879166666663,77.63641111111112,True,False,False,https://exofop.ipac.caltech.edu/tess/target.php?id=364074068
TOI-1757.01,TIC 367753709,367753709.0,Candidate,2.125749,1.71576,,0.15305619982158786,,,3.5900829243131045,,0.011295607476679686,596.668506,1.499186,0.02863216323421437,211.2766735865301,104.346,2020,,Transit,TESS,0.693,0.707159,4428.0,-0.7614401267587522,10.305,9.602,255.4007083333333,79.06712499999999,True,False,False,https://exofop.ipac.caltech.edu/tess/target.php?id=367753709
TOI-1758.01,TIC 367858035,367858035.0,Candidate,20.705132,3.487706,,0.3111245316681534,,,11.971984899861372,,0.037667888178779134,1864.239297,3.550687,0.141410390187213,20.88838796595616,96.6215,2020,,Transit,TESS,0.88,0.805886,5169.0,-0.37913243363384996,9.315,8.811,354.74158333333327,75.68523055555556,True,False,False,https://exofop.ipac.caltech.edu/tess/target.php?id=367858035
TOI-1759.01,TIC 408636441,408636441.0,Candidate,18.8481,3.279929,,0.29258956289027654,,,10.78640723392871,,0.033937662379035054,2746.003642,3.493242,0.1175256067937507,6.3068026488608915,40.0654,2020,,Transit,TESS,0.609617,0.627046,3960.0,-1.0599257543216343,8.771,7.93,326.85166666666663,62.753816666666665,True,False,False,https://exofop.ipac.caltech.edu/tess/target.php?id=408636441
TOI-1761.01,TIC 424391516,424391516.0,Candidate,11.592535,2.406444,,0.21466940231935772,,,6.37592038976381,,0.020060788439618067,386.775308,3.502911,0.1077526360012927,175.5067469033837,242.537,2020,,Transit,TESS,1.242,1.19407,6311.0,0.30914962306061394,10.028,9.742,281.57762499999995,75.30336666666666,True,False,False,https://exofop.ipac.caltech.edu/tess/target.php?id=424391516
TOI-1762.01,TIC 435680451,435680451.0,Candidate,24.149899,3.921671,,0.3498368421052631,,,14.609553337970718,,0.04596656494972381,1655.306028,3.103126,0.1723445700989724,39.18276776599446,174.195,2020,,Transit,TESS,1.171,0.94842,6156.0,0.0658903202333489,9.945,9.598,17.914999999999996,79.16549166666667,True,False,False,https://exofop.ipac.caltech.edu/tess/target.php?id=435680451
TOI-1763.01,TIC 441739871,441739871.0,Candidate,3.797874,1.974957,,0.17617814451382693,,,4.5587051269215255,,0.014343218471892287,1698.99592,1.025286,0.037055254011072826,22.52410135850622,88.0677,2020,,Transit,TESS,0.470612,0.472869,3520.0,-1.5096529376603065,11.391,10.538,259.5641666666666,74.30272222222222,True,False,False,https://exofop.ipac.caltech.edu/tess/target.php?id=441739871
TOI-1764.01,TIC 1551345500,1551345500.0,Candidate,47.385707,13.323349,,1.1885235504014273,,,707.4493610116416,,2.2258734575453594,36498.669506,1.945751,0.22645558407194294,2.5296418471780484,87.2876,2020,,Transit,TESS,0.69,0.615607,4415.0,-0.8869748944688762,,,277.29299999999995,55.31310833333333,True,False,False,https://exofop.ipac.caltech.edu/tess/target.php?id=1551345500
TOI-1765.01,TIC 272672133,272672133.0,Candidate,3.493918,5.920291,,0.5281258697591436,,,29.3984457347731,,0.09249739085288709,3822.230112,2.153827,0.04324749806754785,288.54002109253946,229.44,2020,,Transit,TESS,0.884,0.904432,5202.0,-0.2678719649108974,10.949,10.47,234.24179166666661,67.45257777777778,True,False,False,https://exofop.ipac.caltech.edu/tess/target.php?id=272672133
TOI-1768.01,TIC 137906197,137906197.0,Candidate,7.33855,3.064091689454545,,0.2733355655178006,,,9.60916156738498,,0.030233651849683733,860.0,4.08,0.07638327766502248,239.33317869204998,157.597,2020,,Transit,TESS,1.104,1.09577,5994.0,0.14499948960319006,9.371,8.995,152.10279166666666,55.53996111111111,True,False,False,https://exofop.ipac.caltech.edu/tess/target.php?id=137906197
TOI-1769.01,TIC 287225295,287225295.0,Candidate,0.60987,3.2694624934831467,,0.29165588701901396,,,10.728033849472263,,0.03375400009272965,550.0,0.387,0.013884077170560437,3379.0218884864503,90.6965,2020,,Transit,TESS,0.96,0.89114,5493.0,-0.1861749571528699,8.824,8.383,144.00033333333332,51.60778333333334,True,False,False,https://exofop.ipac.caltech.edu/tess/target.php?id=287225295
TOI-1770.01,TIC 457138169,457138169.0,Candidate,1.09254,4.469786047586208,,0.3987320292226768,,,18.243074134141427,,0.0573988425703723,860.0,0.833,0.022206858790120656,5937.78633010097,163.438,2020,,Transit,TESS,1.224,1.44878,6273.0,0.4665988274852342,8.703,8.42,141.3679583333333,50.908875,True,False,False,https://exofop.ipac.caltech.edu/tess/target.php?id=457138169
TOI-1772.01,TIC 85293053,85293053.0,Candidate,8.05147,2.44584665754,,0.21818435838893843,,,6.554177663397463,,0.020621645733245646,590.0,3.405,0.07835444012618202,141.23339694367965,97.7562,2020,,Transit,TESS,0.99,0.995254,5583.1,-0.0619353716136844,8.737,8.354,156.8377083333333,34.39095,True,False,False,https://exofop.ipac.caltech.edu/tess/target.php?id=85293053
TOI-1774.01,TIC 4897275,4897275.0,Candidate,16.710042,2.739662,,0.2443944692239072,,,7.946294601379195,,0.025001713498974912,615.287363,5.400465,0.13042336775360175,74.25375108593843,53.974,2020,,Transit,TESS,1.06,1.09271,5853.7,0.10142921833115569,7.055,6.684,148.16191666666666,35.11100833333334,True,False,False,https://exofop.ipac.caltech.edu/tess/target.php?id=4897275
TOI-1775.01,TIC 9348006,9348006.0,Candidate,10.240374,8.07481,,0.720322033898305,,,49.79303651306951,,0.15666562789248817,9295.317853,3.647507,0.08903711618734005,60.88351207709016,149.234,2020,,Transit,TESS,0.898,0.83944,5251.0,-0.31635813267093027,10.19,9.722,150.1150833333333,39.457750000000004,True,False,False,https://exofop.ipac.caltech.edu/tess/target.php?id=9348006
TOI-1776.01,TIC 21535395,21535395.0,Candidate,2.800991,1.403392,,0.12519107939339874,,,2.5522622161355915,,0.008030274725908792,204.855333,1.49854,0.0391449996637579,564.079040851528,44.647,2020,,Transit,TESS,1.02,0.945408,5723.87,-0.06330744945526288,7.029,6.687,164.77729166666666,40.983719444444446,True,False,False,https://exofop.ipac.caltech.edu/tess/target.php?id=21535395
TOI-1777.01,TIC 29191624,29191624.0,Candidate,14.653199,2.332202,,0.2080465655664585,,,6.045561037438643,,0.019021366886192752,530.486438,2.497633,0.11948829047218067,71.98506299835596,79.7665,2020,,Transit,TESS,1.06,0.983752,5859.45,0.011893084445130722,8.124,7.783,151.80704166666666,46.11488055555556,True,False,False,https://exofop.ipac.caltech.edu/tess/target.php?id=29191624
TOI-1778.01,TIC 39699648,39699648.0,Candidate,6.515951,2.829971,,0.2524505798394291,,,8.396109100261182,,0.026416981091341857,434.584347,2.533431,0.07090218866855076,416.83391102207787,99.451,2020,,Transit,TESS,1.12,1.32944,6023.0,0.32128232635114784,7.904,7.622,136.777625,46.672425,True,False,False,https://exofop.ipac.caltech.edu/tess/target.php?id=39699648
TOI-1782.01,TIC 160045097,160045097.0,Candidate,4.987638,2.564396,,0.22875967885816234,,,7.102607427597543,,0.02234719009406772,1507.899721,2.308306,0.050238270709773526,56.42044159190833,95.2649,2020,,Transit,TESS,0.68,0.668693,4336.0,-0.8464941554254073,10.248,9.552,213.07879166666663,74.41179166666667,True,False,False,https://exofop.ipac.caltech.edu/tess/target.php?id=160045097
TOI-1782.02,TIC 160045097,160045097.0,Candidate,1.828981,1.847739,,0.16482952720785013,,,4.071424568916374,,0.012810070065495309,740.918713,1.502387,0.025738161858621676,214.95660248941698,95.2649,2020,,Transit,TESS,0.68,0.668693,4336.0,-0.8464941554254073,10.248,9.552,213.07879166666663,74.41179166666667,True,False,False,https://exofop.ipac.caltech.edu/tess/target.php?id=160045097
TOI-1783.01,TIC 229938290,229938290.0,Candidate,1.419866,2.282278,,0.203593041926851,,,5.827488146529513,,0.018335236278921162,465.21062,1.30585,0.024218242221227655,1271.6118789947018,88.3983,2020,,Transit,TESS,0.94,0.984511,5406.0,-0.12736018665478913,8.452,7.99,287.681,64.15366111111112,True,False,False,https://exofop.ipac.caltech.edu/tess/target.php?id=229938290
TOI-1784.01,TIC 241196395,241196395.0,Candidate,2.093578,7.197862,,0.6420929527207849,,,40.963764176648624,,0.12888576967765356,2339.749224,0.853,0.03496393388368611,1898.3647393622803,171.945,2020,,Transit,TESS,1.301,1.22538,6435.69,0.36562023924439313,9.155,8.92,153.54966666666664,29.085525,True,False,False,https://exofop.ipac.caltech.edu/tess/target.php?id=241196395
TOI-1785.01,TIC 230386259,230386259.0,Candidate,11.00468,4.699393625749129,,0.4192144179972461,,,19.862488380253442,,0.06249406406020024,280.0,4.935,0.10260511864968111,1034.1901985434747,384.225,2020,,Transit,TESS,1.19,2.86999,6189.0,1.0369384712932408,9.186,8.867,285.7285416666667,63.94885,True,False,False,https://exofop.ipac.caltech.edu/tess/target.php?id=230386259
TOI-1787.01,TIC 372730331,372730331.0,Candidate,8.70431,26.70086896526946,,2.381879479506642,,,71477.90995012494,,224.89352782973586,8150.0,2.606,0.09038002243953866,522.9536217995483,327.863,2020,,Transit,TESS,1.3,1.66702,6427.0,0.6306080647638679,9.885,9.566,152.33045833333333,39.16241111111111,True,False,False,https://exofop.ipac.caltech.edu/tess/target.php?id=372730331
TOI-1789.01,TIC 172518755,172518755.0,Candidate,3.20875,19.849856674778763,,1.7707276248687565,,,51051.75091990579,,160.62596645976086,2650.0,2.189,0.04394976700060661,3020.024757627963,229.067,2020,,Transit,TESS,1.1,2.25663,5971.41,0.7659236572542241,8.672,8.345,142.74341666666663,26.539994444444446,True,False,False,https://exofop.ipac.caltech.edu/tess/target.php?id=172518755
TOI-1790.01,TIC 310981412,310981412.0,Candidate,9.62517,2.029023719860215,,0.18100122389475604,,,4.772607600170481,,0.015016227543562537,540.0,3.725,0.09323185358107779,127.56934146861038,164.178,2020,,Transit,TESS,1.167,0.927857,6149.0,0.04487495103198349,9.75,9.434,161.42779166666665,69.20078055555555,True,False,False,https://exofop.ipac.caltech.edu/tess/target.php?id=310981412
TOI-1791.01,TIC 233684293,233684293.0,Candidate,48.47912,4.425982330283401,,0.39482447192537024,,,17.94057926463957,,0.05644709204492833,320.0,8.088,0.2741004507917331,104.53875774718588,247.435,2020,,Transit,TESS,1.169,2.46619,6153.0,0.8950968345741596,8.502,8.2,260.76287499999995,63.11074166666667,True,False,False,https://exofop.ipac.caltech.edu/tess/target.php?id=233684293
TOI-1792.01,TIC 29191596,29191596.0,Candidate,8.81866,3.662620035878788,,0.3267279246992674,,,13.009111968869883,,0.040931038507598036,420.0,6.249,0.08269147490330792,118.18230700703833,69.3223,2020,,Transit,TESS,0.97,0.989152,5502.54,-0.0925260601794293,7.963,7.521,151.72004166666665,45.88332777777778,True,False,False,https://exofop.ipac.caltech.edu/tess/target.php?id=29191596
TOI-1794.01,TIC 286916251,286916251.0,Candidate,8.775858,3.397334,,0.30306280107047273,,,11.450081190815265,,0.036025803702656345,623.995712,3.364651,0.0837339933146254,230.08054954845255,155.791,2020,,Transit,TESS,1.017,1.29921,5707.0,0.2076835128504029,9.094,8.692,203.39749999999998,49.06084444444444,True,False,False,https://exofop.ipac.caltech.edu/tess/target.php?id=286916251
TOI-1797.01,TIC 368435330,368435330.0,Candidate,3.645428,3.213549,,0.2866680642283675,,,10.418404934930992,,0.032779803463898916,891.169638,2.311889,0.047560020082972644,539.0976190518323,82.3432,2020,,Transit,TESS,1.08,1.04904,5922.0,0.08615147242118305,8.108,7.776,162.77670833333332,25.641063888888887,True,False,False,https://exofop.ipac.caltech.edu/tess/target.php?id=368435330
TOI-1798.01,TIC 198153540,198153540.0,Candidate,8.018944,2.387534,,0.21298251561106155,,,6.291090267469381,,0.019793884364186456,935.442375,3.447698,0.07496358690683186,70.25424586826595,113.181,2020,,Transit,TESS,0.874,0.784618,5165.24,-0.40362670614785284,9.798,9.237,211.09391666666664,46.519283333333334,True,False,False,https://exofop.ipac.caltech.edu/tess/target.php?id=198153540
TOI-1798.02,TIC 198153540,198153540.0,Candidate,0.437783,1.279839,,0.1141694023193577,,,2.1825962905017864,,0.006867181482244553,265.085464,1.210769,0.010788096776917845,3392.2170009184565,113.181,2020,,Transit,TESS,0.874,0.784618,5165.24,-0.40362670614785284,9.798,9.237,211.09391666666664,46.519283333333334,True,False,False,https://exofop.ipac.caltech.edu/tess/target.php?id=198153540
TOI-1799.01,TIC 8967242,8967242.0,Candidate,7.093853,1.627715,,0.14520205173951828,,,3.2829334647109563,,0.010329212046411466,284.238114,2.510763,0.07249315622193692,164.55850569641365,62.1274,2020,,Transit,TESS,1.01,0.956941,5690.0,-0.06308564785326261,7.73,7.381,167.23291666666663,34.303013888888884,True,False,False,https://exofop.ipac.caltech.edu/tess/target.php?id=8967242
TOI-1801.01,TIC 119584412,119584412.0,Candidate,21.284406,2.170286,,0.19360267618198035,,,5.350347014888563,,0.01683398991564221,1546.632264,2.768581,0.12249394953871683,3.785977179771575,30.6796,2020,,Transit,TESS,0.541272,0.545591,3815.0,-1.2455927326912828,8.649,7.805,175.5755833333333,23.027033333333332,True,False,False,https://exofop.ipac.caltech.edu/tess/target.php?id=119584412
TOI-1802.01,TIC 138762614,138762614.0,Candidate,16.796111,2.506646,,0.2236080285459411,,,6.833183741438409,,0.021499492626367585,1816.275598,3.49893,0.10664064528882164,5.959979399233911,60.6931,2020,,Transit,TESS,0.573516,0.582436,3859.0,-1.168909712692682,9.935,9.076,164.2553333333333,24.88233888888889,True,False,False,https://exofop.ipac.caltech.edu/tess/target.php?id=138762614
TOI-1803.01,TIC 144401492,144401492.0,Candidate,12.891153,4.026665,,0.3592029438001784,,,15.2798114893185,,0.04807542236201272,3496.122349,2.22763,0.09959113117751615,24.255909205661037,119.24,2020,,Transit,TESS,0.793,0.689401,4868.61,-0.6187411112708343,10.283,9.658,178.046125,35.1718,True,False,False,https://exofop.ipac.caltech.edu/tess/target.php?id=144401492
TOI-1803.02,TIC 144401492,144401492.0,Candidate,6.294392,3.132298,,0.2794199821587868,,,9.975131513372324,,0.03138511629919241,2052.771179,2.227729,0.06175356213821733,63.08627147606688,119.24,2020,,Transit,TESS,0.793,0.689401,4868.61,-0.6187411112708343,10.283,9.658,178.046125,35.1718,True,False,False,https://exofop.ipac.caltech.edu/tess/target.php?id=144401492
TOI-1804.01,TIC 148679712,148679712.0,Candidate,4.926312,3.008378,,0.26836556645851917,,,9.314406449405615,,0.02930625318379516,733.783861,3.153584,0.0556220189605021,284.3656935258815,139.11,2020,,Transit,TESS,0.946,1.0603,5428.81,-0.05562930142696005,9.508,9.092,172.171125,46.48046388888889,True,False,False,https://exofop.ipac.caltech.edu/tess/target.php?id=148679712
TOI-1805.01,TIC 165763244,165763244.0,Candidate,24.073068,3.11764,,0.27811239964317575,,,9.896008104579138,,0.031136167462414308,1285.659282,3.833604,0.15712304084122772,20.017070143847064,142.849,2020,,Transit,TESS,0.893,0.855433,5232.43,-0.3061197379020694,10.049,9.584,232.14049999999997,55.18531944444444,True,False,False,https://exofop.ipac.caltech.edu/tess/target.php?id=165763244
TOI-1806.01,TIC 166648874,166648874.0,Candidate,15.145469,3.409537,,0.30415138269402314,,,11.519995386133836,,0.03624577725870382,5581.071379,2.583015,0.0877706740939431,2.161635182520593,55.5211,2020,,Transit,TESS,0.393258,0.401575,3272.0,-1.7785187320863662,10.929,10.016,166.11816666666664,30.458575,True,False,False,https://exofop.ipac.caltech.edu/tess/target.php?id=166648874
TOI-1811.01,TIC 376524552,376524552.0,Candidate,3.712964,11.90497,,1.0619955396966994,,,9135.247816971661,,28.742559912442694,17974.874581,1.993545,0.04274869403256251,161.23295538818434,128.23,2020,,Transit,TESS,0.756,0.812087,4719.0,-0.5307004821111525,10.28,9.643,188.922375,27.214377777777777,True,False,False,https://exofop.ipac.caltech.edu/tess/target.php?id=376524552
TOI-1812.01,TIC 207425167,207425167.0,Candidate,,7.043081,,0.6282855486173059,,,39.47946680247613,,0.1242156712785959,9219.897843,7.302757,,25.155113,172.534,2020,,Transit,TESS,0.84,0.738692,5059.36,-0.4919964393455696,10.858,10.312,242.74787500000002,58.294552777777774,True,False,False,https://exofop.ipac.caltech.edu/tess/target.php?id=207425167
TOI-1812.02,TIC 207425167,207425167.0,Candidate,11.613237,3.05687,,0.27269134701159675,,,9.57074222754723,,0.030112771694135954,1736.782113,3.098655,0.09469572693131259,35.92053497713465,172.534,2020,,Transit,TESS,0.84,0.738692,5059.36,-0.4919964393455696,10.858,10.312,242.74787500000002,58.294552777777774,True,False,False,https://exofop.ipac.caltech.edu/tess/target.php?id=207425167
